BONUSZ;ARBEVETEL;TJB;AKTIV_NAPOK;KAMPANY_HOSSZA;PONT_NAP;PONT_HONAP;RFM_SCORE_NO;KAMPANYAFFINITAS;TELJESITES
2000;25246;49755;15;3;4;8,4743;6;0;1
2000;2200;11450;16;3;4;8,4743;7;0;0
5000;123160;85867;31;3;4;8,4743;9;0;0
20000;0;0;0;3;4;8,4743;7;0;0
2000;6513;4633;12;3;4;8,1929;6;0;0
5000;77600;36332;26;3;4;8,1929;9;0,2;1
20000;70864;40500;15;3;4;8,1929;9;0,230769231;0
10000;27500;44500;5;3;4;8,1929;5;1;1
2000;0;0;0;3;4;8,1929;0;0;0
2000;0;10000;1;3;4;8,1929;3;0;0
2000;22644;12000;9;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;16346;37381;23;3;4;8,1929;8;0;0
5000;29564;27668;8;3;4;8,1929;8;0,142857143;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;2;0;0
5000;23150;500;10;3;4;8,1929;5;0,166666667;0
20000;0;0;0;3;4;8,4743;7;0;0
20000;21302;13470;7;3;4;8,4743;10;0,333333333;0
20000;1257137;248680;31;3;4;8,4743;10;1;1
10000;330005;157751;31;3;4;8,1929;10;1;1
2000;34145;-508;21;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;4;0;0
5000;0;0;0;3;4;8,1929;1;0;0
2000;3000;3000;3;3;4;8,1929;6;1;1
20000;88397;27651;31;3;4;8,1929;9;1;1
2000;2000;2000;1;3;4;8,1929;5;0;0
5000;4000;4000;1;3;4;8,1929;3;0;0
20000;1368460;260746;31;3;4;8,1929;10;0,923076923;1
5000;63666;21199;10;3;4;8,1929;5;0;0
2000;0;122;1;3;4;8,1929;2;0,125;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;23600;-719;17;3;4;8,1929;3;0,25;1
5000;57601;34562;21;3;4;8,1929;8;0;0
10000;0;27000;3;3;4;8,1929;5;0,666666667;0
5000;222750;4473;23;3;4;8,1929;8;0,4;0
20000;1851371;-230269;18;3;4;8,1929;8;0,833333333;1
2000;0;1000;2;3;4;8,1929;1;0;0
10000;0;2937;4;3;4;8,1929;8;0,2;0
2000;663;2663;2;3;4;8,1929;1;0,125;0
2000;3500;3500;1;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;46836;85875;14;3;4;8,1929;6;0,166666667;0
10000;308754;51113;22;3;4;8,1929;6;0,25;1
10000;0;0;0;3;4;8,1929;4;0;0
10000;0;8300;2;3;4;8,1929;3;0;0
2000;38836;-16849;11;3;4;8,1929;4;0;0
2000;20814;4211;14;3;4;8,1929;5;0,4;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;4;0;0
20000;314429;271512;30;3;4;8,1929;9;0,222222222;0
10000;47963;11901;17;3;4;8,1929;7;0,25;1
20000;573667;49149;17;3;4;8,1929;8;0,5;0
2000;14839;17906;30;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;6;0,666666667;1
2000;0;0;0;3;4;8,1929;2;0,111111111;0
2000;23989;5000;2;3;4;8,1929;3;0;0
20000;359982;182945;25;3;4;8,1929;10;0,2;0
2000;0;0;0;3;4;8,1929;0;0;0
20000;182646;149697;23;3;4;8,1929;9;0,4;0
2000;11843;9890;27;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;0;0;0;3;4;8,1929;3;0;0
2000;0;8002;4;3;4;8,1929;5;0,125;0
20000;0;0;0;3;4;8,1929;4;0;0
5000;19483;12000;8;3;4;8,1929;8;0;0
5000;19000;22600;2;3;4;8,1929;2;1;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;9559;5500;6;3;4;8,1929;6;0;0
2000;10000;10000;1;3;4;8,1929;4;0,166666667;0
2000;108229;-37944;23;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;-47125;2;3;4;8,1929;2;0,166666667;0
2000;14600;523;3;3;4;8,1929;1;0;0
5000;820898;-187273;31;3;4;8,1929;6;0;0
2000;3000;10960;7;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;5;0;0
20000;99000;99000;8;3;4;8,1929;9;0;0
5000;0;0;0;3;4;8,1929;2;0,3;0
10000;69958;12706;30;3;4;8,1929;10;0,181818182;0
10000;31624;19994;2;3;4;8,1929;3;0;0
5000;41026;-80001;12;3;4;8,1929;8;0;0
20000;50500;50500;2;3;4;8,1929;8;0,333333333;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;4;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;43000;12770;21;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;2;0;0
5000;0;0;0;3;4;8,1929;5;0;0
20000;86115;49120;28;3;4;8,1929;10;0;0
5000;0;500;1;3;4;8,1929;7;0,6;0
10000;0;7000;2;3;4;8,1929;6;0;0
10000;0;0;0;3;4;8,1929;5;0,111111111;1
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;93630;21499;7;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;7;0;0
5000;0;0;0;3;4;8,1929;2;0;0
2000;10348;15990;18;3;4;8,1929;5;0,111111111;1
5000;0;0;0;3;4;8,1929;3;0;0
5000;0;0;0;3;4;8,1929;5;0,4;0
20000;2058250;947789;27;3;4;8,1929;10;0;0
5000;4306;3810;14;3;4;8,1929;8;0;0
20000;725288;-58674;30;3;4;8,1929;9;1;1
2000;7997;-8899;18;3;4;8,1929;4;0,75;1
2000;45236;-1231;11;3;4;8,1929;3;0,666666667;1
10000;40120;71027;16;3;4;8,1929;9;1;1
2000;53935;-8909;30;3;4;8,1929;7;0,8;1
10000;414418;13887;25;3;4;8,1929;9;0;0
2000;132627;39913;15;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;208677;68690;4;3;4;8,1929;6;0;0
2000;0;3790;5;3;4;8,1929;4;0,2;0
2000;0;13200;4;3;4;8,1929;4;0,166666667;0
5000;13000;49000;11;3;4;8,1929;6;0,5;1
2000;3000;3000;1;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0,076923077;0
2000;0;-4746;3;3;4;8,1929;2;0;0
10000;0;0;0;3;4;8,1929;8;0,083333333;0
2000;2000;16075;8;3;4;8,1929;6;0,6;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;34406;29000;8;3;4;8,1929;5;0,285714286;0
10000;138819;-142999;27;3;4;8,1929;10;0,538461538;1
2000;6023;6023;5;3;4;8,1929;2;0;0
20000;82334;-9000;10;3;4;8,1929;10;0,666666667;1
5000;16549;7500;12;3;4;8,1929;5;0,142857143;0
20000;169909;96270;29;3;4;8,1929;10;0;0
20000;20000;20000;1;3;4;8,1929;9;0,090909091;0
5000;9434;29001;8;3;4;8,1929;2;0;0
20000;145938;69751;12;3;4;8,1929;9;0;0
2000;689367;133999;12;3;4;8,1929;4;1;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;19700;10800;3;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;3;0,153846154;1
2000;0;5000;1;3;4;8,1929;1;0;0
10000;191534;118478;29;3;4;8,1929;9;0;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;6500;12306;5;3;4;8,1929;5;0,1;1
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;4;0,111111111;0
2000;0;0;0;3;4;8,1929;0;0;0
20000;234374;-137538;30;3;4;8,1929;10;0,833333333;1
5000;26362;22501;23;3;4;8,1929;10;0;0
20000;21886;34778;11;3;4;8,1929;10;0,4;0
2000;10000;3900;1;3;4;8,1929;1;0;0
2000;0;7765;1;3;4;8,1929;4;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;9000;1;3;4;8,1929;1;0;0
2000;2000;-34997;7;3;4;8,1929;2;0,166666667;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;83056;-11704;19;3;4;8,1929;8;0;0
2000;0;4500;4;3;4;8,1929;4;0;0
5000;81385;54351;31;3;4;8,1929;6;0;0
5000;0;0;0;3;4;8,1929;5;0,2;0
2000;4263;4263;2;3;4;8,1929;3;0,2;1
2000;8800;7948;3;3;4;8,1929;6;0;0
5000;0;0;0;3;4;8,1929;4;0;0
20000;0;0;0;3;4;8,1929;7;0,071428571;0
2000;0;0;0;3;4;8,1929;4;0;0
5000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;0;0;0
20000;142938;120185;15;3;4;8,1929;8;0,666666667;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;49165;20000;4;3;4;8,1929;9;0,285714286;0
2000;0;0;0;3;4;8,1929;0;0;0
5000;32890;20000;13;3;4;8,1929;7;0;0
2000;25781;24854;23;3;4;8,1929;6;0;0
10000;800;9100;6;3;4;8,1929;6;0,142857143;0
10000;300242;62998;13;3;4;8,1929;7;0,4;1
2000;0;0;0;3;4;8,1929;4;0;0
5000;60879;-73709;26;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;7500;13000;18;3;4;8,1929;8;0,166666667;0
2000;5000;5000;1;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;29321;83070;14;3;4;8,1929;8;1;1
2000;0;0;0;3;4;8,1929;4;0;0
2000;4300;16422;2;3;4;8,1929;4;0,142857143;0
5000;1500;1500;2;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;5;0,142857143;0
2000;45865;37331;23;3;4;8,1929;6;0,2;0
10000;208002;44998;6;3;4;8,1929;8;0,5;0
2000;0;0;0;3;4;8,1929;1;0;0
20000;15000;15000;1;3;4;8,1929;6;0;0
2000;12000;12000;1;3;4;8,1929;1;0;0
10000;93386;134999;22;3;4;8,1929;8;0,5;1
2000;0;0;0;3;4;8,1929;1;0;0
20000;60000;139000;13;3;4;8,1929;9;0,25;0
5000;0;0;0;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;1;0;0
20000;213046;116945;22;3;4;8,1929;10;0,857142857;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;7200;3250;3;3;4;8,1929;4;0;0
2000;0;0;0;3;4;8,1929;4;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;3;0;0
10000;0;0;0;3;4;8,1929;8;0;0
5000;9000;9000;2;3;4;8,1929;7;0,333333333;1
20000;391388;31492;24;3;4;8,1929;10;0,666666667;1
2000;13260;6450;20;3;4;8,1929;7;1;1
10000;72456;16585;28;3;4;8,1929;9;1;1
20000;700;700;1;3;4;8,1929;7;0,111111111;0
10000;101013;10149;3;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;3;0;0
5000;0;0;0;3;4;8,1929;2;0;0
20000;74250;226541;24;3;4;8,1929;9;0,230769231;0
2000;27901;25900;12;3;4;8,1929;6;0,5;1
10000;0;0;0;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;6;0;0
2000;1000;1000;1;3;4;8,1929;4;0,166666667;0
2000;3060;1118;25;3;4;8,1929;7;0,6;1
20000;128582;134098;28;3;4;8,1929;9;0,25;0
10000;122020;-51056;25;3;4;8,1929;8;0;0
10000;0;0;0;3;4;8,1929;9;0,333333333;0
2000;0;27959;2;3;4;8,1929;4;0;0
5000;2000;2000;1;3;4;8,1929;7;0,333333333;1
2000;0;0;0;3;4;8,1929;1;0;0
10000;160000;260000;4;3;4;8,1929;6;0,1;0
5000;21960;-20476;12;3;4;8,1929;8;1;1
2000;0;0;0;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;7310;46679;9;3;4;8,1929;6;0,25;0
10000;65886;74000;31;3;4;8,1929;9;0,166666667;0
10000;0;0;0;3;4;8,1929;4;0;0
2000;6171;5301;12;3;4;8,1929;7;1;1
2000;60930;-2465;28;3;4;8,1929;8;0;0
2000;0;0;0;3;4;8,1929;0;0;0
20000;9500;17501;2;3;4;8,1929;8;0,142857143;0
2000;11414;9000;7;3;4;8,1929;2;0;0
20000;1172427;670019;28;3;4;8,1929;10;0,769230769;1
2000;57862;-16528;26;3;4;8,1929;8;1;1
2000;0;0;0;3;4;8,1929;5;0;0
5000;150014;35470;7;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;11500;20500;9;3;4;8,1929;6;0;0
2000;1900;1359;7;3;4;8,1929;5;0,125;0
20000;11208;24000;5;3;4;8,1929;9;0,363636364;0
5000;0;0;0;3;4;8,1929;2;0;0
20000;1331212;358652;13;3;4;8,1929;9;0,083333333;1
5000;24321;41405;20;3;4;8,1929;9;0,4;0
10000;159015;22532;17;3;4;8,1929;7;0;0
10000;0;-39210;4;3;4;8,1929;9;0;0
2000;3999;3999;1;3;4;8,1929;3;0;0
20000;629146;117852;20;3;4;8,1929;9;0,333333333;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;91100;-49295;23;3;4;8,1929;5;0,333333333;0
20000;430991;-155975;29;3;4;8,1929;10;0;0
2000;20000;18499;16;3;4;8,1929;2;0;0
20000;0;6000;3;3;4;8,1929;9;0,125;0
2000;44319;33940;24;3;4;8,1929;7;0,5;0
5000;42000;51338;21;3;4;8,1929;10;0,833333333;1
5000;3000;3456;3;3;4;8,1929;9;0,111111111;0
20000;253553;43983;30;3;4;8,1929;9;0,857142857;1
5000;50807;52598;24;3;4;8,1929;9;0,571428571;1
10000;138938;121583;22;3;4;8,1929;8;0,333333333;0
10000;54600;72527;22;3;4;8,1929;10;0,166666667;0
10000;9860;9860;2;3;4;8,1929;8;0,666666667;1
2000;144595;62900;14;3;4;8,1929;6;0,5;1
20000;0;0;0;3;4;8,1929;7;0,0625;0
20000;624655;177293;19;3;4;8,1929;10;0,428571429;0
20000;458865;-259500;3;3;4;8,1929;8;0,6;1
2000;0;0;0;3;4;8,1929;0;0;0
10000;54506;11188;14;3;4;8,1929;7;0,5;0
20000;328496;28702;26;3;4;8,1929;10;0,230769231;0
2000;13623;15412;5;3;4;8,1929;4;0,333333333;1
2000;2000;17000;2;3;4;8,1929;2;0;0
20000;566000;-322380;13;3;4;8,1929;10;0,545454545;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;550866;-46081;26;3;4;8,1929;9;0,25;0
5000;39979;31941;4;3;4;8,1929;8;0,769230769;1
20000;550735;478327;24;3;4;8,1929;10;0,384615385;1
2000;0;20662;3;3;4;8,1929;6;0;0
2000;0;2131;1;3;4;8,1929;1;0;0
2000;0;6540;1;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;1;0,333333333;1
5000;9437;-1201;14;3;4;8,1929;8;0,5;0
10000;0;0;0;3;4;8,1929;9;0,2;0
2000;1785;1500;2;3;4;8,1929;6;0,5;0
10000;207733;35296;14;3;4;8,1929;7;0,5;1
10000;62735;91502;8;3;4;8,1929;4;0;0
5000;27837;25037;6;3;4;8,1929;8;0,5;0
5000;0;50000;1;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;32788;1604;12;3;4;8,1929;6;0,25;0
10000;210841;74394;7;3;4;8,1929;8;0;0
2000;1331000;-2040949;9;3;4;8,1929;3;0;0
2000;6300;2319;4;3;4;8,1929;2;0;0
20000;730188;452089;26;3;4;8,1929;9;0,454545455;1
10000;0;0;0;3;4;8,1929;5;0,333333333;0
5000;0;0;0;3;4;8,1929;4;0;0
5000;72889;23091;27;3;4;8,1929;8;0;0
20000;866000;-288361;15;3;4;8,1929;9;0,142857143;1
20000;767026;124993;29;3;4;8,1929;10;0,571428571;1
2000;0;0;0;3;4;8,1929;1;0;0
20000;166786;155703;27;3;4;8,1929;7;0,8;1
10000;101380;36730;31;3;4;8,1929;9;0;0
20000;32500;68070;8;3;4;8,1929;9;0,272727273;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;2900;2900;3;3;4;8,1929;4;0;0
2000;3597;5000;4;3;4;8,1929;5;0;0
2000;5000;13000;5;3;4;8,1929;6;0,25;0
2000;17575;12402;14;3;4;8,1929;6;0,5;1
20000;1357233;569185;31;3;4;8,1929;10;0,636363636;1
2000;32310;59990;17;3;4;8,1929;5;1;1
10000;35000;23654;13;3;4;8,1929;7;0,25;0
2000;4000;-284;1;3;4;8,1929;3;1;1
2000;0;0;0;3;4;8,1929;2;0,111111111;0
2000;0;0;0;3;4;8,1929;5;0;0
20000;333868;182900;24;3;4;8,1929;9;0;0
20000;0;0;0;3;4;8,1929;8;0,285714286;0
2000;21325;20400;18;3;4;8,1929;6;0,333333333;1
5000;30527;3557;18;3;4;8,1929;8;0,25;0
10000;56472;-26530;15;3;4;8,1929;7;0,071428571;1
5000;0;0;0;3;4;8,1929;4;0;0
2000;0;7000;4;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;5;0,066666667;0
2000;0;0;0;3;4;8,1929;7;0,076923077;0
20000;80500;155290;8;3;4;8,1929;9;0,545454545;0
2000;46850;25000;1;3;4;8,1929;4;0;0
5000;1740;2740;4;3;4;8,1929;6;0,2;0
2000;20339;10500;6;3;4;8,1929;2;0,25;0
2000;0;0;0;3;4;8,1929;2;0;0
10000;94489;36059;27;3;4;8,1929;9;1;1
2000;490000;157680;3;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;490074;-776969;22;3;4;8,1929;6;0,75;1
20000;110000;85660;16;3;4;8,1929;9;0,333333333;1
2000;19197;-5000;10;3;4;8,1929;5;0;0
20000;77618;76361;5;3;4;8,1929;9;0,285714286;0
10000;258708;49929;27;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;2;0,090909091;0
20000;55000;55000;2;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;1000;1000;1;3;4;8,1929;6;0;0
5000;98870;182720;24;3;4;8,1929;8;0,2;1
10000;0;0;0;3;4;8,1929;4;0;0
10000;905911;41085;30;3;4;8,1929;10;0,9;1
2000;0;6490;3;3;4;8,1929;4;0,125;0
10000;91404;95498;21;3;4;8,1929;9;0,666666667;0
2000;43798;-13841;17;3;4;8,1929;5;0,5;0
20000;7164965;647278;30;3;4;8,1929;10;0,8;1
2000;13000;6528;7;3;4;8,1929;5;0,333333333;1
2000;3730;-920;10;3;4;8,1929;8;1;1
10000;0;0;0;3;4;8,1929;8;0;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;5;0;0
2000;8776;5001;20;3;4;8,1929;7;1;1
2000;0;-9992;3;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;2;0,222222222;0
2000;0;0;0;3;4;8,1929;2;0,333333333;0
10000;71783;-66551;6;3;4;8,1929;8;0,4;0
2000;39361;31651;22;3;4;8,1929;8;1;1
5000;15000;-8170;3;3;4;8,1929;7;0,166666667;0
5000;24400;21123;26;3;4;8,1929;9;0,666666667;1
2000;0;0;0;3;4;8,1929;7;0,090909091;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;170397;83001;25;3;4;8,1929;5;0,166666667;0
20000;510000;1510000;5;3;4;8,1929;10;0,333333333;1
10000;0;0;0;3;4;8,1929;4;0;0
2000;0;-2400;1;3;4;8,1929;4;0;0
20000;1029880;517794;27;3;4;8,1929;10;0,9;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;11830;17811;4;3;4;8,1929;5;0,5;1
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;700;3;3;4;8,1929;2;0;0
2000;54990;-6995;4;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;51900;10994;22;3;4;8,1929;3;1;1
20000;664758;101859;7;3;4;8,1929;9;0,3;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;0;0;0;3;4;8,1929;6;0,2;0
20000;0;0;0;3;4;8,1929;4;0,1;0
2000;6440;16440;10;3;4;8,1929;5;0,333333333;0
2000;39479;-4500;25;3;4;8,1929;9;0,6;0
5000;112841;11569;31;3;4;8,1929;9;1;1
10000;15265;25001;6;3;4;8,1929;5;0;0
2000;1000;2277;2;3;4;8,1929;5;1;1
5000;40891;30433;25;3;4;8,1929;10;1;1
2000;0;-3716;3;3;4;8,1929;5;0;0
10000;178022;88759;29;3;4;8,1929;9;1;1
5000;0;0;0;3;4;8,1929;4;0;0
5000;94300;97197;30;3;4;8,1929;9;1;1
10000;0;0;0;3;4;8,1929;5;0,333333333;1
20000;4851;116513;11;3;4;8,1929;9;0,444444444;0
2000;15100;-3091;10;3;4;8,1929;8;0,25;0
20000;1595130;54754;26;3;4;8,1929;10;0,5;1
2000;0;0;0;3;4;8,1929;1;0,5;0
5000;71444;102978;14;3;4;8,1929;7;0,333333333;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;8900;8065;9;3;4;8,1929;7;0,333333333;1
2000;22755;20001;20;3;4;8,1929;6;0,333333333;0
2000;0;0;0;3;4;8,1929;6;0,333333333;0
20000;0;0;0;3;4;8,1929;6;0,666666667;1
2000;0;0;0;3;4;8,1929;5;0;0
10000;110235;51394;9;3;4;8,1929;6;0,5;1
20000;140345;138136;16;3;4;8,1929;9;0,111111111;0
20000;258873;122121;21;3;4;8,1929;10;0,285714286;1
5000;30100;5902;21;3;4;8,1929;7;0;0
2000;8500;8500;4;3;4;8,1929;5;0,5;1
20000;330029;17950;23;3;4;8,1929;7;0;0
5000;0;0;0;3;4;8,1929;3;0,2;0
5000;9146;8900;7;3;4;8,1929;8;0,75;1
10000;0;0;0;3;4;8,1929;6;0;0
2000;18329;25170;17;3;4;8,1929;10;0,555555556;1
2000;0;5800;4;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;3;0,142857143;0
5000;320906;-224597;25;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;1;0;0
20000;3301349;153990;19;3;4;8,1929;8;0,666666667;1
2000;0;0;0;3;4;8,1929;4;0;0
5000;171203;33045;30;3;4;8,1929;8;0;0
2000;4185000;-758250;29;3;4;8,1929;5;0;0
5000;0;0;0;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;0;0;0
2000;52315;13003;14;3;4;8,1929;6;0,111111111;0
5000;0;0;0;3;4;8,1929;5;0;0
2000;23320;27006;18;3;4;8,1929;7;1;1
2000;3818;1500;4;3;4;8,1929;4;0;0
2000;0;25000;1;3;4;8,1929;1;0;0
2000;10380;-62000;5;3;4;8,1929;4;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0;0
10000;65016;-2740;20;3;4;8,1929;9;0,333333333;0
2000;0;0;0;3;4;8,1929;5;0;0
10000;28050;12000;2;3;4;8,1929;3;0;0
20000;455650;129944;25;3;4;8,1929;8;1;1
5000;38550;63026;6;3;4;8,1929;4;1;1
2000;4600;2613;2;3;4;8,1929;4;0,125;0
10000;14701;14805;6;3;4;8,1929;8;1;1
5000;3470;5768;14;3;4;8,1929;6;0,428571429;1
2000;0;0;0;3;4;8,1929;0;0;0
2000;0;0;0;3;4;8,1929;3;0;0
20000;43857;-12537;8;3;4;8,1929;9;0;0
2000;0;110000;2;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;6;0,333333333;0
20000;154212;-38051;25;3;4;8,1929;10;0,714285714;1
2000;0;0;0;3;4;8,1929;3;0;0
10000;9760;36585;18;3;4;8,1929;8;0;0
5000;62700;12921;18;3;4;8,1929;7;0;0
2000;0;0;0;3;4;8,1929;1;0;0
20000;1535811;48989;30;3;4;8,1929;9;1;1
2000;8049;4650;4;3;4;8,1929;6;1;1
2000;2968;6004;5;3;4;8,1929;2;0;0
5000;49029;-2952;9;3;4;8,1929;6;0;0
2000;4000;4000;1;3;4;8,1929;4;0,428571429;1
2000;0;0;0;3;4;8,1929;3;0;0
20000;254097;118851;26;3;4;8,1929;10;0,666666667;1
10000;221345;24799;24;3;4;8,1929;10;0,1;0
2000;0;0;0;3;4;8,1929;3;0;0
20000;66100;53165;2;3;4;8,1929;8;0;0
20000;0;79113;8;3;4;8,1929;9;0,571428571;0
10000;131291;49771;25;3;4;8,1929;7;0;0
20000;16870;47100;17;3;4;8,1929;8;0,3;0
10000;0;0;0;3;4;8,1929;3;0;0
5000;53164;-5502;30;3;4;8,1929;9;1;1
2000;0;1000;1;3;4;8,1929;6;0,181818182;0
5000;55810;18413;11;3;4;8,1929;8;0,333333333;0
10000;0;20000;1;3;4;8,1929;3;0;0
10000;0;0;0;3;4;8,1929;8;0,2;1
2000;0;0;0;3;4;8,1929;2;0;0
10000;616469;71870;21;3;4;8,1929;7;0,714285714;1
2000;250;1201;4;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;4;0;0
2000;0;19300;2;3;4;8,1929;2;0,125;0
20000;1230000;420100;2;3;4;8,1929;7;0,076923077;0
5000;13135;-2536;5;3;4;8,1929;6;0,666666667;1
2000;400;158;1;3;4;8,1929;2;1;1
20000;0;170357;3;3;4;8,1929;7;0,25;0
2000;40400;90400;17;3;4;8,1929;7;0,545454545;0
5000;0;0;0;3;4;8,1929;3;0;0
10000;0;0;0;3;4;8,1929;5;0,2;0
20000;0;599093;15;3;4;8,1929;9;0,363636364;0
10000;0;0;0;3;4;8,1929;7;0;0
2000;0;5960;5;3;4;8,1929;3;0;0
2000;31060;66060;7;3;4;8,1929;5;0;0
10000;1054056;-113153;30;3;4;8,1929;9;0,666666667;1
2000;16710;9068;23;3;4;8,1929;7;0,25;1
5000;39087;21570;26;3;4;8,1929;9;0,5;1
20000;8102460;2310765;24;3;4;8,1929;9;0,5;1
2000;0;2191;2;3;4;8,1929;5;0,4;1
2000;0;2000;1;3;4;8,1929;2;0;0
2000;5000;5000;2;3;4;8,1929;1;1;1
2000;35515;10109;29;3;4;8,1929;7;0,5;1
20000;950399;491111;13;3;4;8,1929;9;0,636363636;0
2000;0;0;0;3;4;8,1929;4;0,111111111;0
10000;41459;8149;2;3;4;8,1929;4;0;0
20000;0;10900;6;3;4;8,1929;8;0,444444444;0
2000;95200;-27552;22;3;4;8,1929;7;0,333333333;1
10000;94240;78185;26;3;4;8,1929;9;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;3;0,090909091;1
2000;0;0;0;3;4;8,1929;2;0,5;1
10000;0;41268;2;3;4;8,1929;3;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;58181;-2068;29;3;4;8,1929;5;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;0;0;3;4;8,1929;1;0;0
2000;0;10800;4;3;4;8,1929;2;0;0
2000;18835;18419;18;3;4;8,1929;5;0;0
20000;0;0;0;3;4;8,1929;6;0;0
2000;0;0;0;3;4;8,1929;2;0;0
2000;0;0;0;3;4;8,1929;1;1;1
5000;4000;6001;17;3;4;8,1929;6;0;0
2000;0;12000;2;3;4;8,1929;1;0;0
10000;0;100000;1;3;4;8,1929;4;0,125;0
2000;0;0;0;3;4;8,1929;3;0;0
2000;35100;0;3;3;4;8,1929;2;0;0
2000;0;19746;4;3;4;8,1929;3;0,25;0
2000;950;950;1;3;4;8,1929;2;0,125;1
2000;647200;-289658;27;3;4;8,1929;6;0;0
